filename,room_width_m,room_height_m,room_depth_m,src_x_m,src_y_m,src_z_m,mic_x_m,mic_y_m,mic_z_m,distance_m,RT60_s
rir_0010.wav,6.702700655952497,3.5860757961056082,16.193750098773357,4.742056117583563,12.271893220634905,1.1722537325258955,0.5012827065749996,9.00390068036628,1.5710223111993145,5.368701029681741,2.481479451479606
rir_0011.wav,7.751951336272304,5.818322595864231,9.6490280947471,2.1757359259848483,9.08190522746447,2.0726351929739493,5.386064578132061,1.9800635193526117,3.58092108614765,7.9383431544259455,0.5475927729709151
rir_0012.wav,3.0809787029751075,3.9550560549677973,5.829112958866022,2.2420330606207526,2.8447520341188732,0.7837806609198036,2.045472701989515,1.2308354057997588,0.6972208930859249,1.6281447881431288,1.3043226353800703
rir_0013.wav,14.509497673530365,3.531272539037343,11.576168599827584,10.067406127326162,1.512599026009749,2.454072114695493,13.32373850137655,3.754120435980345,2.8584887954100564,3.9738736282480582,1.0641983087065432
rir_0014.wav,5.251410062598941,4.5281939613415565,5.7487976630546935,1.0709247149983194,3.501983389527187,2.2184934952513173,3.4282285458347723,1.296322874631684,3.043238092188038,3.3319698840208063,0.567668519924534
rir_0015.wav,4.3645756193314575,5.446619955021481,18.24469572746511,1.0873190774098196,7.576972671965086,3.5867314018613716,1.1073897135281918,6.591995939218194,4.232515379605518,1.1779723852442343,1.3659347370223307
rir_0016.wav,14.222488609610073,5.492856492647906,13.930053445939665,10.463641767741434,7.828992463951395,4.7623638575739555,11.728690788845736,12.00933556962216,1.5360257133714639,5.429997728145199,0.7631242259615267
rir_0017.wav,6.928063732775692,5.1605432212803235,12.670206806390585,6.1339461616379145,7.182685686861717,3.9838948740135893,5.2476562957905255,2.099413931686895,4.293074147416023,5.169212056625609,1.7548600738501037
rir_0018.wav,6.773194664314909,4.380104230566584,11.774429019444682,3.9462722041799085,2.0680030663376487,3.1086651071440854,1.8788217305172217,7.690256412518606,1.519288393186114,6.197596509015642,0.6287824751375293
rir_0019.wav,13.451177815510146,5.556158470597739,10.66060015297715,7.962081139413754,1.2066167632533118,4.8854016887322524,7.062734520293698,1.7814967279393843,2.9727187957653833,2.1903577708146784,0.9055134573914244
rir_0020.wav,10.459803045147554,5.012919288123387,4.230063466037827,4.168572590479153,3.6634138233189666,2.8170578534252018,1.8540663666627153,1.0180441961579207,2.2207237364373587,3.5651835721986136,1.6762364265070586
rir_0021.wav,12.092225782048438,4.930579561325034,8.908101606982386,10.024839420613299,7.059418308301042,0.5273550385479189,0.6681627054496743,7.59859185487214,2.9445109200764144,9.678881641027283,0.9992495997143783
rir_0022.wav,8.697940202323826,5.192684228937845,18.8548274119292,4.9346764469066215,1.065174828405843,3.4010617369388503,1.7129006729665408,0.9391039017061561,3.423067698464262,3.2243165599005295,0.7247227357525047
rir_0023.wav,4.602656349368977,3.194392576268997,19.871752001874416,1.271657325416454,9.69517616268586,1.0675764654327728,0.9699417770096688,18.65781983743464,1.8446664042009036,9.001326718078808,0.35254056384945054
rir_0024.wav,14.19371236224617,4.163659715603151,8.364893348127628,1.415289387617047,7.678553481996834,3.2122307381321784,5.17444902848378,1.7339015831431266,1.026250458614663,7.365370132349479,0.5433642902544124
rir_0025.wav,5.239034501623985,5.78276481031433,16.651420246944742,1.0885383648219762,15.01982479482145,2.41082353031485,3.7650595319470677,0.6355778454997187,2.7809401245572865,14.635822906501494,2.5
rir_0026.wav,10.038238665760911,5.966556024448406,8.473882361469629,3.9884472361482213,6.2840065019639475,4.726780861283563,6.077944514459518,5.670768488909758,2.374549997910213,3.2054718484695983,0.7203347302954773
rir_0027.wav,13.758167397100165,4.086494045892311,17.712521636400847,2.334015845131905,0.5866133461069213,1.0428972018540346,4.458184094115645,8.759961619172632,1.2966469441287698,8.448674551343625,1.6893410340684403
rir_0028.wav,7.012213338658992,4.191102970483821,17.642009877213155,4.572625048893132,13.518882034042589,3.21725855486543,2.3145717667711354,2.7981447421643253,1.5453104473635828,11.082798526570363,1.5623414643213758
rir_0029.wav,9.060166058811218,5.629222111696115,8.532328356126657,7.629314168646402,4.877783561810949,0.669173001249646,2.2484496499469175,2.778241505552023,0.7746052841921176,5.7769278843417675,0.5130557440857962
rir_0030.wav,5.489971066216138,3.9577882142986818,10.278045844354283,1.0474841455696193,1.1477236745757653,3.407118833563411,3.4943773695862625,7.099393404911028,3.4218781248362355,6.435050649793401,0.40955147432568056
rir_0031.wav,6.372634933177796,3.4782422111120495,19.33405663201295,2.8998281592511446,14.986555196752647,2.6340409959232582,4.322972626246234,16.57829111877019,2.930640146626692,2.155674946641484,0.41077875152491977
rir_0032.wav,10.397613544991,3.529175416775782,3.776537926345383,5.395074100579709,0.9552119162847467,0.6124235524664506,1.4312150698878123,1.7670197280092403,2.963143476808695,4.679433138861397,0.5908161759205861
rir_0033.wav,11.905659777106479,4.387211451759764,8.343368288074608,10.66525958922733,0.8448517582822751,1.9845859908075483,7.018527321476337,5.655333633474517,2.6479802384327056,6.072848098873503,2.190010979836895
rir_0034.wav,4.181791172341287,2.8702974104515904,17.594536302388082,2.8832102823129686,9.100932983674584,0.5724747021357783,3.632608813417152,13.966893330725178,1.2034855153072401,4.963601807541491,0.5292177442603027
rir_0035.wav,6.158751823704954,2.74255566526909,3.772097437265731,3.9032369478483973,2.2432501324113585,1.3908766533761807,1.5863670185789451,1.0386053388266328,1.1670518435710977,2.62090688376144,0.8927645162012087
rir_0036.wav,9.412782181151229,3.5643770597933973,6.7224331505318755,0.9975283416068641,2.115010568686877,2.516348134768731,3.1230298135593237,4.461661337341598,0.9251844906819713,3.5434909453197876,0.7517929189263884
rir_0037.wav,7.5049764019317475,5.463168511406391,5.041032362533493,6.393185665332888,1.1103426288746066,2.760840670159013,4.776544124731465,3.894801091270247,0.9745741196246822,3.6820492920604226,0.7926480220411048
rir_0038.wav,4.846901033383748,3.0915396637811456,17.90588528354706,2.946651776141842,8.92322279035584,1.1930089801342658,4.27414262002902,5.691369848568646,1.594427843129036,3.516851216857325,0.685060671642159
rir_0039.wav,7.888606313645709,5.531542172839541,9.222758095539012,1.4371702515876534,2.578211812194747,2.6014180057729748,1.8152238194552517,3.326282257138985,4.826602411828647,2.377809818242373,0.5063060841582079
